"Volunteer" "Activity" "Variable" "Average"
"10545" "14" "LAYING" "frequencyBodyaccjerkStdx" -0.973491388039216
"10546" "14" "LAYING" "frequencyBodyaccjerkStdy" -0.969113291372549
"10547" "14" "LAYING" "frequencyBodyaccjerkStdz" -0.97491443
"10548" "14" "LAYING" "frequencyBodygyroMeanx" -0.949959040588235
"10549" "14" "LAYING" "frequencyBodygyroMeany" -0.938087898235294
"10550" "14" "LAYING" "frequencyBodygyroMeanz" -0.949107162941176
"10551" "14" "LAYING" "frequencyBodygyroStdx" -0.959740488627451
"10552" "14" "LAYING" "frequencyBodygyroStdy" -0.929955407058824
"10553" "14" "LAYING" "frequencyBodygyroStdz" -0.957790479803922
"10554" "14" "LAYING" "frequencyBodyaccmagMean" -0.899463668843137
"10555" "14" "LAYING" "frequencyBodyaccmagStd" -0.859606047058823
"10556" "14" "LAYING" "frequencyBodybodyaccjerkmagMean" -0.96798859627451
"10557" "14" "LAYING" "frequencyBodybodyaccjerkmagStd" -0.963607433921569
"10558" "14" "LAYING" "frequencyBodybodygyromagMean" -0.930151731176471
"10559" "14" "LAYING" "frequencyBodybodygyromagStd" -0.917760104901961
"10560" "14" "LAYING" "frequencyBodybodygyrojerkmagMean" -0.966455343137255
"10561" "14" "LAYING" "frequencyBodybodygyrojerkmagStd" -0.963666018039216
"10562" "26" "LAYING" "timeBodyaccMeanx" 0.271645864540789
"10563" "26" "LAYING" "timeBodyaccMeany" -0.0191895728026316
"10564" "26" "LAYING" "timeBodyaccMeanz" -0.105002540289474
"10565" "26" "LAYING" "timeBodyaccStdx" -0.969445445263158
"10566" "26" "LAYING" "timeBodyaccStdy" -0.983231351842105
"10567" "26" "LAYING" "timeBodyaccStdz" -0.984500013157895
"10568" "26" "LAYING" "timeGravityaccMeanx" -0.621309715263158
"10569" "26" "LAYING" "timeGravityaccMeany" 0.803015011578947
"10570" "26" "LAYING" "timeGravityaccMeanz" 0.614523405921053
"10571" "26" "LAYING" "timeGravityaccStdx" -0.944472488552632
"10572" "26" "LAYING" "timeGravityaccStdy" -0.987887995263158
"10573" "26" "LAYING" "timeGravityaccStdz" -0.984081708947368
"10574" "26" "LAYING" "timeBodyaccjerkMeanx" 0.0866502529210526
"10575" "26" "LAYING" "timeBodyaccjerkMeany" 0.0124420033513158
"10576" "26" "LAYING" "timeBodyaccjerkMeanz" -0.00614755098663158
"10577" "26" "LAYING" "timeBodyaccjerkStdx" -0.989315824868421
"10578" "26" "LAYING" "timeBodyaccjerkStdy" -0.987182887763158
"10579" "26" "LAYING" "timeBodyaccjerkStdz" -0.989064628947368
"10580" "26" "LAYING" "timeBodygyroMeanx" -0.0170656239526316
"10581" "26" "LAYING" "timeBodygyroMeany" -0.0903229228815789
"10582" "26" "LAYING" "timeBodygyroMeanz" 0.152436344328947
"10583" "26" "LAYING" "timeBodygyroStdx" -0.990328197763158
"10584" "26" "LAYING" "timeBodygyroStdy" -0.979325678815789
"10585" "26" "LAYING" "timeBodygyroStdz" -0.969302237763158
"10586" "26" "LAYING" "timeBodygyrojerkMeanx" -0.100368640868421
"10587" "26" "LAYING" "timeBodygyrojerkMeany" -0.0396682720394737
"10588" "26" "LAYING" "timeBodygyrojerkMeanz" -0.0711533355789474
"10589" "26" "LAYING" "timeBodygyrojerkStdx" -0.992665154868421
"10590" "26" "LAYING" "timeBodygyrojerkStdy" -0.989063341973684
"10591" "26" "LAYING" "timeBodygyrojerkStdz" -0.993759841842105
"10592" "26" "LAYING" "timeBodyaccmagMean" -0.976785042368421
"10593" "26" "LAYING" "timeBodyaccmagStd" -0.964355190394737
"10594" "26" "LAYING" "timeGravityaccmagMean" -0.976785042368421
"10595" "26" "LAYING" "timeGravityaccmagStd" -0.964355190394737
"10596" "26" "LAYING" "timeBodyaccjerkmagMean" -0.989970604210526
"10597" "26" "LAYING" "timeBodyaccjerkmagStd" -0.989101949473684
"10598" "26" "LAYING" "timeBodygyromagMean" -0.951863594736842
"10599" "26" "LAYING" "timeBodygyromagStd" -0.965676821973684
"10600" "26" "LAYING" "timeBodygyrojerkmagMean" -0.99219798
"10601" "26" "LAYING" "timeBodygyrojerkmagStd" -0.989917354473684
"10602" "26" "LAYING" "frequencyBodyaccMeanx" -0.973262289210526
"10603" "26" "LAYING" "frequencyBodyaccMeany" -0.983664034342105
"10604" "26" "LAYING" "frequencyBodyaccMeanz" -0.984923123552632
"10605" "26" "LAYING" "frequencyBodyaccStdx" -0.967971891447368
"10606" "26" "LAYING" "frequencyBodyaccStdy" -0.983317083947368
"10607" "26" "LAYING" "frequencyBodyaccStdz" -0.984854487894737
"10608" "26" "LAYING" "frequencyBodyaccjerkMeanx" -0.989224043947368
"10609" "26" "LAYING" "frequencyBodyaccjerkMeany" -0.987115080789474
"10610" "26" "LAYING" "frequencyBodyaccjerkMeanz" -0.987308252236842
"10611" "26" "LAYING" "frequencyBodyaccjerkStdx" -0.990410106973684
"10612" "26" "LAYING" "frequencyBodyaccjerkStdy" -0.988238648552632
"10613" "26" "LAYING" "frequencyBodyaccjerkStdz" -0.989370490789474
"10614" "26" "LAYING" "frequencyBodygyroMeanx" -0.988386324868421
"10615" "26" "LAYING" "frequencyBodygyroMeany" -0.983127999342105
"10616" "26" "LAYING" "frequencyBodygyroMeanz" -0.970171219605263
"10617" "26" "LAYING" "frequencyBodygyroStdx" -0.990970119605263
"10618" "26" "LAYING" "frequencyBodygyroStdy" -0.977491843421053
"10619" "26" "LAYING" "frequencyBodygyroStdz" -0.971789046710526
"10620" "26" "LAYING" "frequencyBodyaccmagMean" -0.969269114078947
"10621" "26" "LAYING" "frequencyBodyaccmagStd" -0.966576631710526
"10622" "26" "LAYING" "frequencyBodybodyaccjerkmagMean" -0.989138184473684
"10623" "26" "LAYING" "frequencyBodybodyaccjerkmagStd" -0.987901463289474
"10624" "26" "LAYING" "frequencyBodybodygyromagMean" -0.974305179605263
"10625" "26" "LAYING" "frequencyBodybodygyromagStd" -0.96613921868421
"10626" "26" "LAYING" "frequencyBodybodygyrojerkmagMean" -0.990430914078947
"10627" "26" "LAYING" "frequencyBodybodygyrojerkmagStd" -0.989628012236842
"10628" "27" "LAYING" "timeBodyaccMeanx" 0.274102492432432
"10629" "27" "LAYING" "timeBodyaccMeany" -0.0179867611216216
"10630" "27" "LAYING" "timeBodyaccMeanz" -0.107699732837838
"10631" "27" "LAYING" "timeBodyaccStdx" -0.978455153108108
"10632" "27" "LAYING" "timeBodyaccStdy" -0.983736043783784
"10633" "27" "LAYING" "timeBodyaccStdz" -0.986636996081081
"10634" "27" "LAYING" "timeGravityaccMeanx" -0.530434604864865
"10635" "27" "LAYING" "timeGravityaccMeany" 0.567879494054054
"10636" "27" "LAYING" "timeGravityaccMeanz" 0.84539238027027
"10637" "27" "LAYING" "timeGravityaccStdx" -0.971183862702703
"10638" "27" "LAYING" "timeGravityaccStdy" -0.993701742972973
"10639" "27" "LAYING" "timeGravityaccStdz" -0.989056311351351
"10640" "27" "LAYING" "timeBodyaccjerkMeanx" 0.0766268551324324
"10641" "27" "LAYING" "timeBodyaccjerkMeany" 0.0126491088851351
"10642" "27" "LAYING" "timeBodyaccjerkMeanz" -0.000685549292837838
"10643" "27" "LAYING" "timeBodyaccjerkStdx" -0.986471899324324
"10644" "27" "LAYING" "timeBodyaccjerkStdy" -0.985159461756757
"10645" "27" "LAYING" "timeBodyaccjerkStdz" -0.989685146621622
"10646" "27" "LAYING" "timeBodygyroMeanx" -0.0195427328781081
"10647" "27" "LAYING" "timeBodygyroMeany" -0.0957839566891892
"10648" "27" "LAYING" "timeBodygyroMeanz" 0.118738360783784
"10649" "27" "LAYING" "timeBodygyroStdx" -0.988837212162162
"10650" "27" "LAYING" "timeBodygyroStdy" -0.98428747527027
"10651" "27" "LAYING" "timeBodygyroStdz" -0.97837499972973
"10652" "27" "LAYING" "timeBodygyrojerkMeanx" -0.101147695256757
"10653" "27" "LAYING" "timeBodygyrojerkMeany" -0.0362186160902703
"10654" "27" "LAYING" "timeBodygyrojerkMeanz" -0.0642797849864865
"10655" "27" "LAYING" "timeBodygyrojerkStdx" -0.993503720810811
"10656" "27" "LAYING" "timeBodygyrojerkStdy" -0.993025877297297
"10657" "27" "LAYING" "timeBodygyrojerkStdz" -0.993296720540541
"10658" "27" "LAYING" "timeBodyaccmagMean" -0.982091652162162
"10659" "27" "LAYING" "timeBodyaccmagStd" -0.978920176216216
"10660" "27" "LAYING" "timeGravityaccmagMean" -0.982091652162162
"10661" "27" "LAYING" "timeGravityaccmagStd" -0.978920176216216
"10662" "27" "LAYING" "timeBodyaccjerkmagMean" -0.988372773648649
"10663" "27" "LAYING" "timeBodyaccjerkmagStd" -0.988586771351351
"10664" "27" "LAYING" "timeBodygyromagMean" -0.966917594459459
"10665" "27" "LAYING" "timeBodygyromagStd" -0.971915732837838
"10666" "27" "LAYING" "timeBodygyrojerkmagMean" -0.994355043783784
"10667" "27" "LAYING" "timeBodygyrojerkmagStd" -0.993484313243243
"10668" "27" "LAYING" "frequencyBodyaccMeanx" -0.980631846891892
"10669" "27" "LAYING" "frequencyBodyaccMeany" -0.982915951891892
"10670" "27" "LAYING" "frequencyBodyaccMeanz" -0.987356589864865
"10671" "27" "LAYING" "frequencyBodyaccStdx" -0.977615702567568
"10672" "27" "LAYING" "frequencyBodyaccStdy" -0.984269087972973
"10673" "27" "LAYING" "frequencyBodyaccStdz" -0.986582387972973
"10674" "27" "LAYING" "frequencyBodyaccjerkMeanx" -0.986679572567568
"10675" "27" "LAYING" "frequencyBodyaccjerkMeany" -0.985257277297297
"10676" "27" "LAYING" "frequencyBodyaccjerkMeanz" -0.988033129054054
"10677" "27" "LAYING" "frequencyBodyaccjerkStdx" -0.987477465405405
"10678" "27" "LAYING" "frequencyBodyaccjerkStdy" -0.986116008783784
"10679" "27" "LAYING" "frequencyBodyaccjerkStdz" -0.989901169864865
"10680" "27" "LAYING" "frequencyBodygyroMeanx" -0.987028539054054
"10681" "27" "LAYING" "frequencyBodygyroMeany" -0.986795837297297
"10682" "27" "LAYING" "frequencyBodygyroMeanz" -0.979202019189189
"10683" "27" "LAYING" "frequencyBodygyroStdx" -0.989382328918919
"10684" "27" "LAYING" "frequencyBodygyroStdy" -0.983052318513513
"10685" "27" "LAYING" "frequencyBodygyroStdz" -0.980096438108108
"10686" "27" "LAYING" "frequencyBodyaccmagMean" -0.981389017702703
"10687" "27" "LAYING" "frequencyBodyaccmagStd" -0.980296339054054
"10688" "27" "LAYING" "frequencyBodybodyaccjerkmagMean" -0.988098902567568
"10689" "27" "LAYING" "frequencyBodybodyaccjerkmagStd" -0.988174859594595
"10690" "27" "LAYING" "frequencyBodybodygyromagMean" -0.979890667972973
"10691" "27" "LAYING" "frequencyBodybodygyromagStd" -0.971806236756757
"10692" "27" "LAYING" "frequencyBodybodygyrojerkmagMean" -0.993563778648649
"10693" "27" "LAYING" "frequencyBodybodygyrojerkmagStd" -0.993552299324324
"10694" "24" "LAYING" "timeBodyaccMeanx" 0.272850494930556
"10695" "24" "LAYING" "timeBodyaccMeany" -0.0173555210111111
"10696" "24" "LAYING" "timeBodyaccMeanz" -0.107236237236111
"10697" "24" "LAYING" "timeBodyaccStdx" -0.967984021111111
"10698" "24" "LAYING" "timeBodyaccStdy" -0.983126461944444
"10699" "24" "LAYING" "timeBodyaccStdz" -0.973566958888889
"10700" "24" "LAYING" "timeGravityaccMeanx" -0.359292534027778
"10701" "24" "LAYING" "timeGravityaccMeany" 0.738430699305556
"10702" "24" "LAYING" "timeGravityaccMeanz" 0.683839909722222
"10703" "24" "LAYING" "timeGravityaccStdx" -0.960412164305556
"10704" "24" "LAYING" "timeGravityaccStdy" -0.993454358055556
"10705" "24" "LAYING" "timeGravityaccStdz" -0.979239668194444
"10706" "24" "LAYING" "timeBodyaccjerkMeanx" 0.08072123275
"10707" "24" "LAYING" "timeBodyaccjerkMeany" 0.0119819524179167
"10708" "24" "LAYING" "timeBodyaccjerkMeanz" -0.00589225849902778
"10709" "24" "LAYING" "timeBodyaccjerkStdx" -0.98636543375
"10710" "24" "LAYING" "timeBodyaccjerkStdy" -0.982430495
"10711" "24" "LAYING" "timeBodyaccjerkStdz" -0.983087366805556
"10712" "24" "LAYING" "timeBodygyroMeanx" -0.0143679929444444
"10713" "24" "LAYING" "timeBodygyroMeany" -0.0955538053611111
"10714" "24" "LAYING" "timeBodygyroMeanz" 0.111730746333333
"10715" "24" "LAYING" "timeBodygyroStdx" -0.982651720138889
"10716" "24" "LAYING" "timeBodygyroStdy" -0.960299550972222
"10717" "24" "LAYING" "timeBodygyroStdz" -0.98170136125
"10718" "24" "LAYING" "timeBodygyrojerkMeanx" -0.102813809652778
"10719" "24" "LAYING" "timeBodygyrojerkMeany" -0.0382323710416667
"10720" "24" "LAYING" "timeBodygyrojerkMeanz" -0.0624116966805556
"10721" "24" "LAYING" "timeBodygyrojerkStdx" -0.979865720555556
"10722" "24" "LAYING" "timeBodygyrojerkStdy" -0.978091312777778
"10723" "24" "LAYING" "timeBodygyrojerkStdz" -0.992381595972222
"10724" "24" "LAYING" "timeBodyaccmagMean" -0.9718540425
"10725" "24" "LAYING" "timeBodyaccmagStd" -0.969354834166667
"10726" "24" "LAYING" "timeGravityaccmagMean" -0.9718540425
"10727" "24" "LAYING" "timeGravityaccmagStd" -0.969354834166667
"10728" "24" "LAYING" "timeBodyaccjerkmagMean" -0.985529270555556
"10729" "24" "LAYING" "timeBodyaccjerkmagStd" -0.983605927361111
"10730" "24" "LAYING" "timeBodygyromagMean" -0.953791512638889
"10731" "24" "LAYING" "timeBodygyromagStd" -0.957829934722222
"10732" "24" "LAYING" "timeBodygyrojerkmagMean" -0.982780873888889
"10733" "24" "LAYING" "timeBodygyrojerkmagStd" -0.978659102222222
"10734" "24" "LAYING" "frequencyBodyaccMeanx" -0.975893687083333
"10735" "24" "LAYING" "frequencyBodyaccMeany" -0.980830362083333
"10736" "24" "LAYING" "frequencyBodyaccMeanz" -0.976634815694444
"10737" "24" "LAYING" "frequencyBodyaccStdx" -0.965167081805556
"10738" "24" "LAYING" "frequencyBodyaccStdy" -0.984571808472222
"10739" "24" "LAYING" "frequencyBodyaccStdz" -0.973057781805556
"10740" "24" "LAYING" "frequencyBodyaccjerkMeanx" -0.985998546805556
"10741" "24" "LAYING" "frequencyBodyaccjerkMeany" -0.982140613888889
"10742" "24" "LAYING" "frequencyBodyaccjerkMeanz" -0.981549689583333
"10743" "24" "LAYING" "frequencyBodyaccjerkStdx" -0.988140517777778
"10744" "24" "LAYING" "frequencyBodyaccjerkStdy" -0.984124532361111
"10745" "24" "LAYING" "frequencyBodyaccjerkStdz" -0.983185637916667
"10746" "24" "LAYING" "frequencyBodygyroMeanx" -0.976570564027778
"10747" "24" "LAYING" "frequencyBodygyroMeany" -0.966111980277778
"10748" "24" "LAYING" "frequencyBodygyroMeanz" -0.981093036111111
"10749" "24" "LAYING" "frequencyBodygyroStdx" -0.984713284166667
"10750" "24" "LAYING" "frequencyBodygyroStdy" -0.95779294875
"10751" "24" "LAYING" "frequencyBodygyroStdz" -0.983602745694445
"10752" "24" "LAYING" "frequencyBodyaccmagMean" -0.973171068055556
"10753" "24" "LAYING" "frequencyBodyaccmagStd" -0.971063024027778
"10754" "24" "LAYING" "frequencyBodybodyaccjerkmagMean" -0.983108084305556
"10755" "24" "LAYING" "frequencyBodybodyaccjerkmagStd" -0.98328511625
"10756" "24" "LAYING" "frequencyBodybodygyromagMean" -0.964001383472222
"10757" "24" "LAYING" "frequencyBodybodygyromagStd" -0.961369084583333
"10758" "24" "LAYING" "frequencyBodybodygyrojerkmagMean" -0.978596740694444
"10759" "24" "LAYING" "frequencyBodybodygyrojerkmagStd" -0.980096981111111
"10760" "22" "LAYING" "timeBodyaccMeanx" 0.279959721194444
"10761" "22" "LAYING" "timeBodyaccMeany" -0.0142629864502778
"10762" "22" "LAYING" "timeBodyaccMeanz" -0.110800924652778
"10763" "22" "LAYING" "timeBodyaccStdx" -0.947735251944444
"10764" "22" "LAYING" "timeBodyaccStdy" -0.913276301666667
"10765" "22" "LAYING" "timeBodyaccStdz" -0.942945807916667
"10766" "22" "LAYING" "timeGravityaccMeanx" -0.418494577083333
"10767" "22" "LAYING" "timeGravityaccMeany" 0.632484075694444
"10768" "22" "LAYING" "timeGravityaccMeanz" 0.771903907083333
"10769" "22" "LAYING" "timeGravityaccStdx" -0.928781249027778
"10770" "22" "LAYING" "timeGravityaccStdy" -0.958826938556944
"10771" "22" "LAYING" "timeGravityaccStdz" -0.952435389166667
"10772" "22" "LAYING" "timeBodyaccjerkMeanx" 0.0752202242222222
"10773" "22" "LAYING" "timeBodyaccjerkMeany" 0.00459834754236111
"10774" "22" "LAYING" "timeBodyaccjerkMeanz" -0.00467438744166667
"10775" "22" "LAYING" "timeBodyaccjerkStdx" -0.970355191527778
"10776" "22" "LAYING" "timeBodyaccjerkStdy" -0.955151526805556
"10777" "22" "LAYING" "timeBodyaccjerkStdz" -0.974527011944444
"10778" "22" "LAYING" "timeBodygyroMeanx" -0.0208311371125
"10779" "22" "LAYING" "timeBodygyroMeany" -0.09257231175
"10780" "22" "LAYING" "timeBodygyroMeanz" 0.145003879319444
"10781" "22" "LAYING" "timeBodygyroStdx" -0.956641905833333
"10782" "22" "LAYING" "timeBodygyroStdy" -0.9618849625
"10783" "22" "LAYING" "timeBodygyroStdz" -0.933251870694444
"10784" "22" "LAYING" "timeBodygyrojerkMeanx" -0.100203934722222
"10785" "22" "LAYING" "timeBodygyrojerkMeany" -0.037608730565
"10786" "22" "LAYING" "timeBodygyrojerkMeanz" -0.0702723568194445
"10787" "22" "LAYING" "timeBodygyrojerkStdx" -0.972092602916667
"10788" "22" "LAYING" "timeBodygyrojerkStdy" -0.980484171388889
"10789" "22" "LAYING" "timeBodygyrojerkStdz" -0.978636301805555
"10790" "22" "LAYING" "timeBodyaccmagMean" -0.934993799305556
"10791" "22" "LAYING" "timeBodyaccmagStd" -0.909407761152778
"10792" "22" "LAYING" "timeGravityaccmagMean" -0.934993799305556
"10793" "22" "LAYING" "timeGravityaccmagStd" -0.909407761152778
"10794" "22" "LAYING" "timeBodyaccjerkmagMean" -0.971169779305556
"10795" "22" "LAYING" "timeBodyaccjerkmagStd" -0.959849821805556
"10796" "22" "LAYING" "timeBodygyromagMean" -0.926616373333333
"10797" "22" "LAYING" "timeBodygyromagStd" -0.923911565972222
"10798" "22" "LAYING" "timeBodygyrojerkmagMean" -0.981716936388889
"10799" "22" "LAYING" "timeBodygyrojerkmagStd" -0.974201690972222
"10800" "22" "LAYING" "frequencyBodyaccMeanx" -0.953758542777778
"10801" "22" "LAYING" "frequencyBodyaccMeany" -0.925524703472222
"10802" "22" "LAYING" "frequencyBodyaccMeanz" -0.954219235555556
"10803" "22" "LAYING" "frequencyBodyaccStdx" -0.945656808055556
"10804" "22" "LAYING" "frequencyBodyaccStdy" -0.912562856666667
"10805" "22" "LAYING" "frequencyBodyaccStdz" -0.941163951388889
"10806" "22" "LAYING" "frequencyBodyaccjerkMeanx" -0.969570326944444
"10807" "22" "LAYING" "frequencyBodyaccjerkMeany" -0.954833264305556
"10808" "22" "LAYING" "frequencyBodyaccjerkMeanz" -0.970918941666667
"10809" "22" "LAYING" "frequencyBodyaccjerkStdx" -0.974126068055556
"10810" "22" "LAYING" "frequencyBodyaccjerkStdy" -0.9589609575
"10811" "22" "LAYING" "frequencyBodyaccjerkStdz" -0.976833164027778
"10812" "22" "LAYING" "frequencyBodygyroMeanx" -0.95336692
"10813" "22" "LAYING" "frequencyBodygyroMeany" -0.964698258611111
"10814" "22" "LAYING" "frequencyBodygyroMeanz" -0.942570240416667
"10815" "22" "LAYING" "frequencyBodygyroStdx" -0.958030986944444
"10816" "22" "LAYING" "frequencyBodygyroStdy" -0.960711254583333
"10817" "22" "LAYING" "frequencyBodygyroStdz" -0.936965638611111
"10818" "22" "LAYING" "frequencyBodyaccmagMean" -0.929818990972222
"10819" "22" "LAYING" "frequencyBodyaccmagStd" -0.913267251263889
"10820" "22" "LAYING" "frequencyBodybodyaccjerkmagMean" -0.962654791527778
"10821" "22" "LAYING" "frequencyBodybodyaccjerkmagStd" -0.955635614444444
"10822" "22" "LAYING" "frequencyBodybodygyromagMean" -0.946055840972222
"10823" "22" "LAYING" "frequencyBodybodygyromagStd" -0.923552358194444
"10824" "22" "LAYING" "frequencyBodybodygyrojerkmagMean" -0.976638980972222
"10825" "22" "LAYING" "frequencyBodybodygyrojerkmagStd" -0.972789020833333
"10826" "1" "LAYING" "timeBodyaccMeanx" 0.22159824394
"10827" "1" "LAYING" "timeBodyaccMeany" -0.0405139534294
"10828" "1" "LAYING" "timeBodyaccMeanz" -0.11320355358
"10829" "1" "LAYING" "timeBodyaccStdx" -0.9280564692
"10830" "1" "LAYING" "timeBodyaccStdy" -0.83682740562
"10831" "1" "LAYING" "timeBodyaccStdz" -0.826061401628
"10832" "1" "LAYING" "timeGravityaccMeanx" -0.24888179828
"10833" "1" "LAYING" "timeGravityaccMeany" 0.70554977346
"10834" "1" "LAYING" "timeGravityaccMeanz" 0.4458177198
"10835" "1" "LAYING" "timeGravityaccStdx" -0.8968300184
"10836" "1" "LAYING" "timeGravityaccStdy" -0.90772000676
"10837" "1" "LAYING" "timeGravityaccStdz" -0.85236629022
"10838" "1" "LAYING" "timeBodyaccjerkMeanx" 0.0810865342
"10839" "1" "LAYING" "timeBodyaccjerkMeany" 0.0038382040088
"10840" "1" "LAYING" "timeBodyaccjerkMeanz" 0.010834236361
"10841" "1" "LAYING" "timeBodyaccjerkStdx" -0.958482112
"10842" "1" "LAYING" "timeBodyaccjerkStdy" -0.9241492736
"10843" "1" "LAYING" "timeBodyaccjerkStdz" -0.9548551108
"10844" "1" "LAYING" "timeBodygyroMeanx" -0.016553093978
"10845" "1" "LAYING" "timeBodygyroMeany" -0.064486124088
"10846" "1" "LAYING" "timeBodygyroMeanz" 0.14868943626
"10847" "1" "LAYING" "timeBodygyroStdx" -0.87354386782
"10848" "1" "LAYING" "timeBodygyroStdy" -0.9510904402
"10849" "1" "LAYING" "timeBodygyroStdz" -0.9082846626
"10850" "1" "LAYING" "timeBodygyrojerkMeanx" -0.107270949192
"10851" "1" "LAYING" "timeBodygyrojerkMeany" -0.04151728689
"10852" "1" "LAYING" "timeBodygyrojerkMeanz" -0.0740501211
"10853" "1" "LAYING" "timeBodygyrojerkStdx" -0.9186085208
"10854" "1" "LAYING" "timeBodygyrojerkStdy" -0.9679072436
"10855" "1" "LAYING" "timeBodygyrojerkStdz" -0.9577901596
"10856" "1" "LAYING" "timeBodyaccmagMean" -0.8419291525
"10857" "1" "LAYING" "timeBodyaccmagStd" -0.79514486386
"10858" "1" "LAYING" "timeGravityaccmagMean" -0.8419291525
"10859" "1" "LAYING" "timeGravityaccmagStd" -0.79514486386
"10860" "1" "LAYING" "timeBodyaccjerkmagMean" -0.9543962646
"10861" "1" "LAYING" "timeBodyaccjerkmagStd" -0.9282456284
"10862" "1" "LAYING" "timeBodygyromagMean" -0.874759548
"10863" "1" "LAYING" "timeBodygyromagStd" -0.81901016976
"10864" "1" "LAYING" "timeBodygyrojerkmagMean" -0.96346103
"10865" "1" "LAYING" "timeBodygyrojerkmagStd" -0.9358409828
"10866" "1" "LAYING" "frequencyBodyaccMeanx" -0.9390990524
